Date,Close,High,Low,Open,Volume
1996-01-01,138.3000030517578,139.4499969482422,138.0500030517578,138.8000030517578,8300
1996-01-02,135.35000610351562,138.14999389648438,134.25,138.3000030517578,36300
1996-01-03,136.4499969482422,137.89999389648438,136.3000030517578,135.35000610351562,13800
1996-01-04,135.8000030517578,137.0,135.0,136.4499969482422,12650
1996-01-05,133.9499969482422,135.5,133.35000610351562,135.8000030517578,6950
1996-01-08,133.0500030517578,134.0,132.25,133.9499969482422,23150
1996-01-09,132.10000610351562,133.35000610351562,130.0,133.0500030517578,28950
1996-01-10,132.6999969482422,144.85000610351562,132.0,132.10000610351562,12300
1996-01-11,133.14999389648438,133.5,131.75,132.6999969482422,9850
1996-01-12,133.9499969482422,134.5,132.5500030517578,133.14999389648438,11100
1996-01-15,132.0,133.0,131.5500030517578,133.9499969482422,5100
1996-01-16,131.89999389648438,133.89999389648438,131.25,132.0,18500
1996-01-17,131.10000610351562,132.5,130.39999389648438,131.89999389648438,10450
1996-01-18,128.10000610351562,130.0,125.0500030517578,131.10000610351562,15400
1996-01-19,125.5999984741211,129.0,125.0,128.10000610351562,14700
1996-01-22,124.5999984741211,126.5,124.3000030517578,125.5999984741211,17250
1996-01-23,123.8499984741211,125.4000015258789,122.0,124.5999984741211,15750
1996-01-24,122.9000015258789,123.75,122.0500030517578,123.75,11100
1996-01-25,125.3499984741211,125.5,122.5,122.9000015258789,28800
1996-01-26,125.3499984741211,125.3499984741211,125.3499984741211,125.3499984741211,0
1996-01-29,128.25,128.75,124.0,125.3499984741211,19400
1996-01-30,130.1999969482422,131.0,129.0,128.25,34050
1996-01-31,130.25,134.0,130.0,130.1999969482422,12250
1996-02-01,132.4499969482422,133.14999389648438,130.0,130.25,14350
1996-02-02,140.5,141.0500030517578,134.0,132.4499969482422,125950
1996-02-05,139.0500030517578,145.89999389648438,137.0,140.5,94500
1996-02-06,139.9499969482422,141.1999969482422,137.25,139.0500030517578,118200
1996-02-07,144.4499969482422,146.0,137.0,139.9499969482422,363600
1996-02-08,156.9499969482422,159.0,150.0,150.0,175200
1996-02-09,162.0500030517578,165.0,145.0,156.9499969482422,154000
1996-02-12,161.14999389648438,165.5,158.0,162.0500030517578,156350
1996-02-13,160.5500030517578,163.0,159.0500030517578,161.0,116950
1996-02-14,163.8000030517578,169.5,163.0,166.0,175650
1996-02-15,160.0500030517578,164.75,159.5,163.8000030517578,51900
1996-02-16,155.3000030517578,157.75,152.0500030517578,160.0500030517578,65250
