Date,Close,High,Low,Open,Volume
2018-04-04,90.05000305175781,91.0,86.05000305175781,87.0,16767810
2018-04-05,89.25,93.4000015258789,88.5,91.0999984741211,2086034
2018-04-06,90.05000305175781,90.75,88.25,89.1500015258789,2438641
2018-04-09,90.0,90.6999969482422,89.4000015258789,90.5,497759
2018-04-10,90.0999984741211,90.6500015258789,89.3499984741211,90.3000030517578,462114
2018-04-11,91.8000030517578,96.6999969482422,89.0999984741211,90.4000015258789,2069628
2018-04-12,93.0,93.6999969482422,91.5999984741211,91.8000030517578,944549
2018-04-13,111.0999984741211,111.5999984741211,92.5999984741211,93.0999984741211,10794116
2018-04-16,133.3000030517578,133.3000030517578,112.0500030517578,112.25,12678229
2018-04-17,139.8000030517578,146.60000610351562,136.3000030517578,139.6999969482422,12088283
2018-04-18,153.75,153.75,132.1999969482422,139.1999969482422,11734814
2018-04-19,169.10000610351562,169.10000610351562,161.60000610351562,161.60000610351562,5274214
2018-04-20,170.5,177.5500030517578,162.10000610351562,176.60000610351562,7842531
2018-04-23,162.25,175.8000030517578,162.0,170.75,2313431
2018-04-24,154.3000030517578,163.3000030517578,154.14999389648438,155.5,2185838
2018-04-25,159.5500030517578,162.0,146.64999389648438,151.0,4222337
2018-04-26,154.14999389648438,162.0,153.0500030517578,161.39999389648438,806955
2018-04-27,146.4499969482422,156.39999389648438,146.4499969482422,154.3000030517578,390946
2018-04-30,153.75,153.75,141.5500030517578,142.14999389648438,1222958
2018-05-02,155.4499969482422,158.8000030517578,153.0,156.5,984783
2018-05-03,151.10000610351562,158.39999389648438,149.5,155.0,392930
2018-05-04,144.14999389648438,152.9499969482422,143.5500030517578,148.1999969482422,424240
2018-05-07,142.25,148.64999389648438,141.0,144.14999389648438,457100
2018-05-08,135.9499969482422,144.0,135.25,142.25,346381
2018-05-09,138.10000610351562,140.39999389648438,134.6999969482422,136.10000610351562,381762
2018-05-10,137.60000610351562,139.9499969482422,133.1999969482422,139.8000030517578,374556
2018-05-11,138.35000610351562,141.60000610351562,135.10000610351562,139.0,298693
2018-05-14,131.4499969482422,138.8000030517578,131.4499969482422,138.0,184521
2018-05-15,135.35000610351562,137.6999969482422,125.5999984741211,129.10000610351562,964043
2018-05-16,140.0500030517578,142.10000610351562,133.0,134.1999969482422,559735
2018-05-17,146.39999389648438,147.0500030517578,142.14999389648438,142.5,628222
2018-05-18,140.10000610351562,147.5,139.25,146.5,251622
2018-05-21,140.35000610351562,143.0,134.25,139.8000030517578,252637
2018-05-22,140.8000030517578,143.39999389648438,138.5,140.0,168898
2018-05-23,136.8000030517578,143.0,136.0500030517578,138.0500030517578,135012
2018-05-24,136.75,140.0,136.0,139.0,117376
2018-05-25,141.1999969482422,142.3000030517578,135.0500030517578,137.0,249246
2018-05-28,140.9499969482422,143.0,140.0,140.0,159707
2018-05-29,138.60000610351562,142.60000610351562,137.3000030517578,138.5,93060
2018-05-30,136.39999389648438,139.8000030517578,136.0,137.10000610351562,93235
2018-05-31,143.1999969482422,143.1999969482422,140.0,143.1999969482422,1495972
2018-06-01,143.14999389648438,149.0,140.85000610351562,147.0,663202
2018-06-04,140.75,144.9499969482422,139.0,143.9499969482422,313988
2018-06-05,133.75,139.9499969482422,133.75,139.9499969482422,176075
2018-06-06,140.39999389648438,140.39999389648438,128.10000610351562,128.10000610351562,551249
2018-06-07,147.39999389648438,154.9499969482422,144.75,146.0,2165570
2018-06-08,142.85000610351562,147.8000030517578,142.0,146.0,295251
2018-06-11,140.39999389648438,146.0,139.75,143.8000030517578,202804
2018-06-12,137.10000610351562,141.5,135.5,140.5,342724
2018-06-13,137.3000030517578,140.8000030517578,136.6999969482422,136.6999969482422,174221
2018-06-14,134.85000610351562,138.9499969482422,134.0500030517578,137.14999389648438,225398
2018-06-15,141.85000610351562,149.89999389648438,135.14999389648438,135.39999389648438,1886245
2018-06-18,138.35000610351562,144.85000610351562,137.60000610351562,140.0,368165
2018-06-19,137.3000030517578,145.64999389648438,136.60000610351562,138.9499969482422,721901
2018-06-20,137.6999969482422,143.8000030517578,137.0,139.0,497318
2018-06-21,135.1999969482422,140.6999969482422,135.0,138.89999389648438,300882
2018-06-22,132.64999389648438,136.64999389648438,132.0,135.5,315694
2018-06-25,134.25,135.89999389648438,133.1999969482422,133.25,387456
2018-06-26,134.0,135.3000030517578,132.9499969482422,135.3000030517578,150644
2018-06-27,129.89999389648438,134.9499969482422,125.0,134.0,378692
2018-06-28,127.5500030517578,131.5,126.5500030517578,127.0999984741211,571119
2018-06-29,129.5,132.60000610351562,127.9000015258789,127.9000015258789,241164
2018-07-02,126.4000015258789,130.39999389648438,125.5,130.0,148812
2018-07-03,125.0999984741211,127.9499969482422,123.0,126.8499984741211,238473
2018-07-04,122.25,125.0999984741211,121.8000030517578,124.5999984741211,227536
2018-07-05,122.0,123.0,118.0,122.0,327667
2018-07-06,126.0500030517578,127.1999969482422,120.4499969482422,123.0,380431
2018-07-09,128.25,129.4499969482422,126.5500030517578,128.0,387976
2018-07-10,149.6999969482422,152.39999389648438,128.0500030517578,128.0500030517578,3251107
2018-07-11,145.60000610351562,151.5,142.60000610351562,147.60000610351562,1589304
2018-07-12,148.35000610351562,160.89999389648438,146.0,146.25,3766557
2018-07-13,146.25,152.39999389648438,141.35000610351562,148.25,804465
2018-07-16,139.0500030517578,146.60000610351562,138.0,146.0,308015
2018-07-17,138.6999969482422,143.85000610351562,137.0500030517578,140.0,336739
2018-07-18,136.39999389648438,142.64999389648438,135.0,140.9499969482422,287364
2018-07-19,134.60000610351562,141.0,130.60000610351562,136.1999969482422,405774
2018-07-20,135.3000030517578,138.5,133.5500030517578,135.0,239830
2018-07-23,136.39999389648438,139.6999969482422,132.0,136.25,282462
2018-07-24,141.5,144.64999389648438,135.25,136.89999389648438,688195
2018-07-25,142.6999969482422,146.64999389648438,141.89999389648438,142.8000030517578,324641
2018-07-26,145.35000610351562,148.5,141.39999389648438,143.0,466713
2018-07-27,141.0500030517578,149.89999389648438,140.5,145.5500030517578,480510
2018-07-30,143.75,145.9499969482422,139.35000610351562,141.0,469536
2018-07-31,141.60000610351562,146.5,141.0,143.8000030517578,323478
2018-08-01,140.0,142.75,138.5500030517578,142.0500030517578,216740
2018-08-02,138.64999389648438,140.89999389648438,137.64999389648438,140.0,260063
2018-08-03,141.25,146.5,139.10000610351562,139.10000610351562,487491
2018-08-06,139.8000030517578,143.89999389648438,138.1999969482422,142.60000610351562,246056
2018-08-07,140.8000030517578,144.14999389648438,139.5,140.10000610351562,305286
2018-08-08,140.4499969482422,143.85000610351562,139.5500030517578,141.6999969482422,297286
2018-08-09,139.4499969482422,143.0,138.39999389648438,141.3000030517578,261626
2018-08-10,135.0500030517578,147.5,113.0,140.0,1360577
2018-08-13,131.14999389648438,135.5,130.25,135.5,207009
2018-08-14,130.39999389648438,133.8000030517578,130.0,131.25,148306
2018-08-16,130.6999969482422,134.4499969482422,129.0,129.0,169839
2018-08-17,138.75,143.64999389648438,131.89999389648438,131.89999389648438,983718
